"","business_id","sentiments","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.GoodForMeal","attributes.BusinessParking","attributes.Caters","attributes.NoiseLevel","attributes.RestaurantsTakeOut","attributes.RestaurantsPriceRange2","attributes.OutdoorSeating","attributes.BikeParking","attributes.Ambience","attributes.HasTV","attributes.WiFi","attributes.Alcohol","attributes.RestaurantsAttire","attributes.RestaurantsGoodForGroups","attributes.RestaurantsDelivery","attributes.BusinessAcceptsCreditCards","Chinese","French","Mexican","Italian","Indian","Japanese","American","China.p","India.p","Italy.p","Japan.p","France.p","Mexico.p"
"413","CCRgGKhzxSpl38w7yhqKUw",0,"Noodles","3600 S Las Vegas Blvd","Las Vegas","NV","89109",36.1122690547,-115.1763005316,3,1017,1,"Restaurants, Korean, Asian Fusion, Dim Sum, Chinese",1,0,2,1,0,"average",1,2,0,0,1,0,"no","full_bar","casual",1,0,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"414","CdxWhFBtjl0LBqlQEfxX8A",-6,"Pronto by Giada","3570 S Las Vegas Blvd","Las Vegas","NV","89109",36.1161559,-115.1750576,4,273,1,"Coffee & Tea, Restaurants, Bakeries, Salad, Sandwiches, Food",1,0,6,1,0,"average",1,2,0,0,3,1,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"415","cePE3rCuUOVSCCAHSjWxoQ",10,"Karved","3957 S Maryland Pkwy","Las Vegas","NV","89119",36.117091,-115.138401,5,313,1,"Fast Food, Restaurants, Sandwiches, American (New), American (Traditional)",1,0,2,2,1,"quiet",1,2,0,1,2,1,"free","none","casual",1,1,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"416","cfggUk66F01Av4YWZJXcnA",4,"Eclipse Theaters","814 S 3rd St","Las Vegas","NV","89101",36.1620239723,-115.1484273059,4,358,1,"Nightlife, American (New), Cinema, Arts & Entertainment, Bars, Cocktail Bars, Restaurants, Dinner Theater",0,1,3,3,0,"quiet",1,2,1,0,6,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"417","CgCujnZFGzsMPDVo4VNCLA",12,"Blaze Fast-Fire'd Pizza","10060 W Sahara Ave, Sahara Center","Las Vegas","NV","89117",36.145956,-115.312655,4,128,1,"Salad, Fast Food, Restaurants, Pizza",1,0,3,0,1,"average",1,2,1,1,1,0,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"418","cgZOP1ZUBOZmEQMSJ53oiQ",5,"Chef Marc's Trattoria","8615 W Sahara Ave","Las Vegas","NV","89117",36.1429690732,-115.2801029384,4.5,273,1,"Steakhouses, Restaurants, Seafood, Italian",1,1,1,1,1,"average",1,2,1,1,1,1,"free","full_bar","casual",1,1,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"419","Ch3HkwQYv1YKw_FO06vBWA",5,"P.F. Chang's","4165 S Paradise Rd","Las Vegas","NV","89169",36.1135038844,-115.1541301,3.5,268,0,"Gluten-Free, Chinese, Sushi Bars, Asian Fusion, Restaurants",1,1,2,1,1,"average",1,2,1,1,1,1,"free","full_bar","casual",1,0,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"420","ChQmxnYLSVIQkL8Ct8z55A",0,"Oyster Bay Seafood","3663 Las Vegas Blvd S","Las Vegas","NV","89109",36.1087732238,-115.1702363015,3,246,1,"American (Traditional), Restaurants, Seafood, Breakfast & Brunch",1,1,2,1,0,"average",1,2,0,0,1,1,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"421","CiYLq33nAyghFkUR15pP-Q",-2,"Tacos El Gordo","1724 E Charleston Blvd","Las Vegas","NV","89104",36.1584751,-115.1265495,4,1579,1,"Restaurants, Mexican, Tacos",1,0,3,1,0,"average",1,1,1,1,1,0,"no","none","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"422","cJWbbvGmyhFiBpG_5hf5LA",4,"Hofbräuhaus Las Vegas","4510 Paradise Rd","Las Vegas","NV","89169",36.1077570331,-115.151691257,4,1566,1,"Food, Sports Bars, Nightlife, Beer, Wine & Spirits, Restaurants, German, Beer Garden, Beer Bar, Bars, Gluten-Free, Beer Gardens",1,1,2,2,0,"very_loud",1,2,0,1,2,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"423","ckke8MRDHVLJdNa0quxOEg",4,"Anise Tapas & Grill","3100 S Durango Dr","Las Vegas","NV","89117",36.133449,-115.278489,3.5,239,1,"Tapas/Small Plates, Kosher, Mediterranean, Tapas Bars, Restaurants",1,1,1,2,1,"average",1,2,1,1,1,0,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"424","cKXMA7AoyvrFKaZzNOp0nA",11,"Tuscany Gardens","255 E Flamingo Rd","Las Vegas","NV","89169",36.1130411394,-115.1599156386,4,136,1,"Food, Event Planning & Services, Breakfast & Brunch, Desserts, Hotels & Travel, Hotels, Italian, Restaurants",0,1,1,1,0,"quiet",1,2,1,1,1,0,"free","full_bar","casual",1,0,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"425","Cl-xl1vTUwHeaGgBxzdTRA",4,"Chow Mein House","10300 W Charleston Blvd","Las Vegas","NV","89135",36.1602140251,-115.3215540357,4,182,1,"Restaurants, Chinese",1,1,2,0,1,"average",1,2,0,1,1,1,"free","beer_and_wine","casual",1,1,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"426","Cni2l-VKG_pdospJ6xliXQ",1,"Burger Bar","3930 S Las Vegas Blvd, Ste 121A","Las Vegas","NV","89119",36.0942440391,-115.1761782905,4,2583,1,"American (New), Bars, American (Traditional), Restaurants, Nightlife, Burgers",1,1,2,2,0,"average",1,2,0,0,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"427","coBLz73uWQp1gbMQGkvM3g",6,"Geisha House Steak & Sushi","9719 W Flamingo Rd","Las Vegas","NV","89147",36.1139473,-115.3045911,4,276,0,"Restaurants, Sushi Bars, Japanese, Steakhouses",1,0,1,1,0,"average",1,2,1,0,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"428","COgwFthJpS4We16W5Gf4lw",5,"Pamplemousse Le Restaurant","400 E Sahara Ave","Las Vegas","NV","89104",36.144096,-115.152417,4,228,1,"French, Seafood, Mediterranean, Restaurants",0,1,1,1,0,"quiet",1,3,0,0,2,0,"free","beer_and_wine","dressy",1,1,1,0,1,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"429","cOJ1uIVIHCiefUyWG2wDfw",13,"The Blind Pig","4515 Dean Martin Dr, Ste 1","Las Vegas","NV","89103",36.1073888656,-115.1815900952,4,471,0,"Beer, Wine & Spirits, Restaurants, Gastropubs, Sports Bars, American (Traditional), Cocktail Bars, Bars, Food, Lounges, Cafes, Nightlife, Breakfast & Brunch, Bakeries",0,1,2,1,1,"average",1,2,1,1,0,1,"free","none","casual",1,1,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"430","CoyeXg8FBsS_d20QzNIy-A",8,"Makers & Finders Coffee","1120 S Main St, Ste 110","Las Vegas","NV","89104",36.157897,-115.153959,4.5,961,1,"Cafes, Breakfast & Brunch, Coffee & Tea, Food, Restaurants, Latin American",1,1,3,1,1,"average",1,2,1,1,3,1,"free","full_bar","casual",1,1,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"431","Cpb142L849ilMzgiSR4a0w",5,"Tina's Filipino Cuisine","7720 S Jones Blvd, Ste 105","Las Vegas","NV","89139",36.048884235,-115.2244691891,4,252,1,"Restaurants, Filipino",1,1,4,1,1,"average",1,1,0,1,1,1,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"432","cPmThZ7Ugpd8eJnIObOy0Q",3,"Olive Garden Italian Restaurant","10800 W Charleston Blvd","Las Vegas","NV","89135",36.1596119,-115.3314004,3.5,273,1,"Italian, Restaurants, Salad, Nightlife, Bars, Wine Bars",1,1,2,1,1,"average",1,2,1,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"433","CR2DMfg3uP02PKT_fuygIw",6,"Lefty's Pizza","750 E Pyle Ave","Las Vegas","NV","89183",36.0068169,-115.1468112,3.5,146,1,"Restaurants, Chicken Wings, Italian, Pizza",1,0,2,1,0,"average",1,1,0,1,2,1,"no","none","casual",0,1,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"434","Cr4ipI-tr-R8Q0NilkWNkA",7,"MIX","Mandalay Bay Resort & Casino, 3950 Las Vegas Boulevard","Las Vegas","NV","89119",36.0930659,-115.177814,4,952,0,"Restaurants, Nightlife, French, Bars, American (New), Lounges",0,1,1,2,0,"average",0,4,1,0,1,0,"no","full_bar","dressy",1,0,1,0,1,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"435","CSaVK9wgqe2_tQuuCDINyQ",8,"Frankie's Pizza","8505 S Eastern Ave, Ste 103","Las Vegas","NV","89123",36.034614,-115.1191579,4.5,212,1,"Italian, Restaurants, Pizza",1,0,2,0,1,"average",1,2,0,1,1,1,"no","none","casual",1,1,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"436","CtZ3HujCLTChyoad_L-nHA",2,"PizzaRev","7090 South Rainbow Blvd, Suite 110","Las Vegas","NV","89118",36.059716,-115.242234,4,459,1,"Restaurants, Pizza",1,0,2,0,0,"average",1,1,1,1,1,1,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"437","cUpdeZJawIwOl6G21z7CzA",15,"Giordano's","8730 W Charleston Blvd","Las Vegas","NV","89117",36.1595962,-115.2864182,3.5,236,1,"Italian, Restaurants, Salad, Pizza",1,1,3,1,1,"average",1,2,0,1,2,1,"free","full_bar","casual",1,0,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"438","CVECSCW-7zDzjpIPxsew4g",-1,"Tacos El Compita","6118 W Charleston Blvd","Las Vegas","NV","89146",36.1599719621,-115.2246686447,4.5,146,1,"Food, Restaurants, Mexican",1,0,2,1,1,"average",1,1,0,0,1,1,"no","none","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"439","CVKOPzBVOj3_apFUmZ9ZWw",3,"Gordon Ramsay Fish & Chips","3545 Las Vegas Blvd S","Las Vegas","NV","89109",36.117376,-115.171829,4,1129,1,"Restaurants, Seafood, Fish & Chips, Comfort Food",1,0,2,1,0,"average",1,2,1,1,3,1,"no","beer_and_wine","casual",0,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"440","CVnfj-UBgOSEvcdt4eWUeA",-3,"Teriyaki Madness","4870 Blue Diamond Rd, Ste 110","Las Vegas","NV","89139",36.0335007088,-115.2074653902,4,140,1,"Restaurants, Asian Fusion, Hawaiian, Japanese",1,0,2,0,1,"average",1,1,0,1,1,1,"no","none","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"441","CvpXZRF-I7wfm19dW1jOXA",7,"Mark Rich's New York Pizza & Pasta","11710 W Charleston Blvd","Las Vegas","NV","89135",36.159290697,-115.350952173,3.5,214,1,"Italian, Pizza, Restaurants",1,1,2,1,1,"average",1,2,1,1,1,1,"free","beer_and_wine","casual",1,1,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"442","CVRTly4ag_q5ua0R3iqrVw",2,"Ku Noodle by José Andrés","SLS Las Vegas, 2535 S Las Vegas Blvd","Las Vegas","NV","89109",36.1427564,-115.1578748,4,233,0,"Japanese, Chinese, Asian Fusion, Taiwanese, Restaurants, Ramen",1,1,1,2,1,"average",1,2,0,0,1,1,"free","full_bar","casual",1,0,1,1,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"443","CVt6kBVBABSq-NA_FZfrVw",14,"Shawarma Vegas","2521 S Fort Apache Rd","Las Vegas","NV","89117",36.1433424,-115.2981583,4,131,1,"Middle Eastern, Kosher, Restaurants",1,0,2,1,1,"average",1,2,1,1,1,1,"free","none","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"444","Cy8XYYDrZ5wd3Bq-toXMsg",-1,"Hachi","3410 S Jones Blvd","Las Vegas","NV","89146",36.127713,-115.224648,4.5,274,1,"Tapas Bars, Restaurants, Izakaya, Sushi Bars, Tapas/Small Plates, Japanese",1,1,3,1,0,"average",1,2,0,1,2,0,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"445","cYwJA2A6I12KNkm2rtXd5g",1,"Gordon Ramsay BurGR","3667 Las Vegas Blvd S","Las Vegas","NV","89109",36.110724,-115.172169,4,5484,0,"Restaurants, Burgers, American (Traditional)",1,0,2,1,0,"loud",1,2,0,0,1,1,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"446","cyzOijFJ82cae6qH6L8vuw",9,"Arawan Thai Bistro and Dessert","953 E Sahara Ave, Ste E-14","Las Vegas","NV","89109",36.1422857525,-115.1425208456,4.5,835,1,"Food, Restaurants, Thai, Seafood, Desserts",1,1,3,2,1,"quiet",1,2,0,1,2,0,"free","beer_and_wine","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"447","CZF9Nm8CFY2R9ZhfwYIARQ",7,"Giuseppes Bar & Grille Las Vegas","6065 S Durango Dr","Las Vegas","NV","89113",36.078642,-115.279971,3.5,246,1,"Sports Bars, Bars, Printing Services, Local Services, Screen Printing, Nightlife, Italian, Restaurants, American (Traditional)",1,1,4,1,1,"average",1,2,1,1,1,1,"free","full_bar","casual",1,1,1,0,0,0,1,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"448","CZhc8YXdFLhAI4ViC2ERTg",4,"Viva Mercado's Mexican Bar & Grill","9440 W Sahara Ave, Ste 165","Las Vegas","NV","89117",36.1454693,-115.30089,4,558,1,"Bars, Salad, Restaurants, Soup, Mexican, Gluten-Free, Nightlife",1,1,3,1,1,"average",1,2,1,1,1,1,"free","full_bar","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"449","czx3G3V_f-4ZDg9YKJ0YQA",5,"Osaka Summerlin","7511 W Lake Mead Blvd","Las Vegas","NV","89128",36.1956731299,-115.2573410962,2.5,489,1,"Salad, Restaurants, Sushi Bars, Japanese",1,1,1,1,0,"average",1,2,1,1,1,1,"no","full_bar","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"450","czyhvf93Txsfxdxqcm16mA",2,"Rice n Noodle","7910 S Rainbow Blvd, Ste 105","Las Vegas","NV","89139",36.0443917,-115.2429631,4,412,1,"Chinese, Restaurants, Noodles",1,0,2,1,1,"average",1,1,0,1,1,0,"no","none","casual",1,1,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"451","d_L-rfS1vT3JMzgCUGtiow",0,"Border Grill","3950 S Las Vegas Blvd","Las Vegas","NV","89119",36.0900669068,-115.1769728974,4,1623,1,"Breakfast & Brunch, Restaurants, Tapas/Small Plates, Mexican",1,1,2,2,1,"average",1,2,1,0,1,1,"free","full_bar","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"452","D_mVIUu5XyrHz-7U_z_pDg",10,"Nove Italiano","4321 W Flamingo Rd","Las Vegas","NV","89103",36.114483,-115.194814,4,495,0,"Italian, Restaurants",0,1,1,2,0,"average",1,3,0,0,1,1,"no","full_bar","dressy",1,0,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"453","d482l58ho0_IMdFkXX1F5Q",4,"DB Brasserie","3355 S Las Vegas Blvd S","Las Vegas","NV","89109",36.122917,-115.168527,3.5,320,0,"Restaurants, Bars, Nightlife, Brasseries, French",0,1,2,2,0,"average",0,3,0,0,1,1,"free","full_bar","casual",1,0,1,0,1,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"454","d4qwVw4PcN-_2mK2o1Ro1g",6,"Pink Taco","4455 Paradise Rd","Las Vegas","NV","89169",36.109706,-115.154021,3.5,1040,1,"Mexican, Restaurants",0,1,2,1,0,"loud",1,2,1,0,1,1,"no","full_bar","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"455","D6K3VT6S8FwFm4u5uN8T8g",5,"Moko Ramen Bar","6350 W Charleston Blvd, Ste 120","Las Vegas","NV","89146",36.1595762338,-115.2330892995,4,390,1,"Food, Beer, Wine & Spirits, Asian Fusion, Tapas/Small Plates, Japanese, Ramen, Vegetarian, Tapas Bars, Restaurants, Korean",1,1,3,1,1,"average",1,2,0,1,2,1,"free","beer_and_wine","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"456","D6WXf0lB4pfuXZH3P7c5Ow",2,"Oodle Noodle","4449 W Flamingo Rd","Las Vegas","NV","89103",36.1147827,-115.2013273,4.5,275,1,"Noodles, Restaurants, Japanese",1,1,2,1,0,"average",1,2,0,0,1,0,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"457","D8a2usm9b-j89W9IrJ_Evw",4,"Satay Thai Bistro & Bar","3900 Paradise Rd, Ste N","Las Vegas","NV","89169",36.1181994101,-115.1542528015,4,603,1,"Malaysian, Asian Fusion, Dance Clubs, Singaporean, Thai, Nightlife, Chinese, Restaurants",1,1,2,1,1,"average",1,2,1,1,1,1,"no","full_bar","casual",1,1,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"458","D8yYMxz0p6oQnOQnLRUIyA",0,"Yong Kang Street","3655 Las Vegas Blvd S","Las Vegas","NV","89109",36.1125764522,-115.1708328437,3.5,631,1,"Cantonese, Restaurants, Dim Sum, Taiwanese, Chinese, Ramen, Japanese",1,0,4,1,0,"average",1,2,0,0,3,0,"no","beer_and_wine","casual",1,0,1,1,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"459","da17_EW7GaYZWw1Z1JKSmw",-2,"Denny's","3001 S Las Vegas Blvd","Las Vegas","NV","89109",36.1329932921,-115.1637866722,3,157,1,"Breakfast & Brunch, Diners, Restaurants, American (Traditional)",1,0,4,1,0,"average",1,1,0,1,1,0,"free","none","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"460","DB9BRdu7is0AK1DvcuKlcw",-2,"Five Guys","9484 W Flamingo Rd, Ste 180","Las Vegas","NV","89147",36.1157216132,-115.2990318175,4,288,1,"Fast Food, Restaurants, American (New), Burgers",1,0,2,1,0,"average",1,1,0,0,1,0,"no","none","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"461","DbEszO3wk1xVmN3pCPob2g",4,"Jamms Restaurant","1029 S Rainbow Blvd","Las Vegas","NV","89145",36.159706,-115.245078,4.5,1064,1,"Restaurants, Breakfast & Brunch, American (New), American (Traditional)",1,0,3,1,0,"average",1,2,0,1,1,0,"no","none","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"462","dblGQtHAzNy1ACis1m2shw",-1,"New York Chinese Restaurant","3545 S Fort Apache Rd, Ste 110","Las Vegas","NV","89147",36.125653,-115.298013,3.5,167,1,"Restaurants, Chinese",1,0,2,1,1,"quiet",1,1,0,1,1,0,"no","none","casual",1,1,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"463","dCUuzw3R2rPqKyN2Zl9zRw",7,"Fiamma Italian Kitchen","3799 Las Vegas Blvd S","Las Vegas","NV","89109",36.1022507,-115.1699679,4,859,1,"Bars, Italian, Nightlife, Wine Bars, Restaurants",0,1,1,2,0,"average",1,3,0,0,1,1,"no","full_bar","dressy",1,0,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"464","dEAk-gE-5Q95a7p91gNn8A",-1,"Sushi Koma","8665 W Flamingo Rd, Ste 126 & 127","Las Vegas","NV","89147",36.113892,-115.280322,4,1047,1,"Japanese, Sushi Bars, Restaurants",1,1,3,1,0,"average",1,2,0,1,1,1,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"465","deL9fV4Jw3XhS0WqGRKgiA",6,"Chicago Brewing Company","202 Fremont St","Las Vegas","NV","89101",36.1701440483,-115.1433690353,4,254,1,"Food, Breweries, Pizza, Restaurants",0,0,3,1,0,"average",1,2,0,0,1,1,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"466","DESv2ys6SjBKA4SyDtJvxw",25,"Ferraro's Italian Restaurant And Wine Bar","4480 Paradise Rd","Las Vegas","NV","89169",36.1091983422,-115.1519553743,4,954,1,"Wine Bars, Bars, Lounges, Food, Italian, Nightlife, Restaurants",1,1,1,2,1,"average",1,3,1,1,1,1,"free","full_bar","dressy",1,0,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"467","deuHIeaTY8ns_GZAxU5H9g",14,"Capriotti's Sandwich Shop","9620 Las Vegas Blvd, Ste E5","Las Vegas","NV","89123",36.014707962,-115.1713350903,4,202,1,"Restaurants, Salad, Sandwiches, Vegetarian",1,0,2,1,1,"average",1,1,0,1,1,1,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"468","dGuVYsA5DMCm_TjSbX6x7g",-2,"Windy City Beefs N Pizza","9711 S Eastern Ave","Las Vegas","NV","89183",36.0124990687,-115.1195255995,4,448,1,"Pizza, Restaurants, Hot Dogs",1,1,2,0,1,"average",1,1,1,1,1,1,"free","beer_and_wine","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"469","diY31IEunbV8MfDh81FS1A",-2,"Smashburger","9101 W Sahara Ave","Las Vegas","NV","89117",36.143856508,-115.2960613108,3.5,325,1,"Burgers, Restaurants",1,0,2,1,0,"average",1,1,0,1,1,0,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"470","djAWtGq2IxKaxMIMw-P58A",-2,"Feast Buffet","4111 Boulder Hwy","Las Vegas","NV","89121",36.1337103,-115.0850568,3,126,1,"Restaurants, Buffets",1,0,4,1,0,"average",0,2,0,1,1,0,"free","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"471","djbZ5uQPKw9N4Dq9QXhdNw",1,"Twin Peaks","3717 Las Vegas Blvd, Ste 285","Las Vegas","NV","89109",36.1088224781,-115.172421614,3.5,544,1,"American (Traditional), Nightlife, Bars, Restaurants, Sports Bars, American (New)",0,1,3,1,0,"average",1,2,1,0,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"472","dJF4C707KVhFx1qcRJhlEA",0,"Phat Phrank's","4850 W Sunset Rd","Las Vegas","NV","89118",36.0725109,-115.2070417,4,506,1,"Restaurants, Mexican",1,0,1,0,1,"average",1,1,0,1,1,0,"no","none","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"473","dJS3iH-odljqWS9MKEFsBA",0,"Johnny Rockets","3555 Las Vegas Blvd S","Las Vegas","NV","89109",36.115652,-115.172511,3,106,1,"Restaurants, Diners, Burgers, Sandwiches, American (Traditional)",1,0,4,1,0,"average",1,2,0,0,1,0,"paid","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"474","dk1MV0MP32Xq-iBxzewl0A",3,"Tropical Smoothie Cafe","9773 West Flamingo Road, Suite 100","Las Vegas","NV","89147",36.1141698,-115.3086428,2,255,1,"Food, Sandwiches, Salad, Restaurants, Juice Bars & Smoothies, Breakfast & Brunch",1,0,1,1,1,"average",1,1,1,1,1,0,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
